order_id,product_id,product_name,category,supplier,price,quantity,order_date,customer_id,region,city,marketing_channel,return_reason,return_status,is_returned,return_days
O101466,P1168,Improve,Electronics,BrandD,166.54,3,2025-01-20,C6353,North,Andreabury,Email,Not as described,Denied,1,5
O101467,P8883,Item,Beauty,BrandD,292.2,3,2025-01-25,C5934,South,Michaeltown,Ads,Not Returned,Not Returned,0,0
O101468,P6287,Old,Apparel,BrandC,90.22,2,2025-02-10,C1433,South,Liside,Influencer,Not Returned,Not Returned,0,0
O101469,P6182,Hear,Electronics,BrandC,415.51,3,2025-03-04,C3315,West,Caitlinport,Influencer,Not Returned,Not Returned,0,0
O101470,P1632,Time,Apparel,BrandB,283.13,2,2025-01-31,C6700,South,Nelsonland,Ads,Not as described,Approved,1,12
O101471,P5499,Task,Electronics,BrandA,312.13,1,2025-05-03,C4054,West,Henrymouth,Ads,Not Returned,Not Returned,0,0
O101472,P9245,Glass,Beauty,BrandB,118.29,2,2024-11-22,C9415,South,Michaelland,Direct,Not Returned,Not Returned,0,0
O101473,P2063,Unknown Product,Books,BrandC,354.58,1,2025-04-28,C9229,South,South Jerryport,Email,Wrong item,Approved,1,6
O101474,P9148,Money,Beauty,BrandD,410.22,2,2025-03-25,C1359,South,East Douglas,Social Media,Not Returned,Not Returned,0,0
O101475,P3132,Measure,Home,BrandC,258.71,1,2024-11-30,C9466,East,Wilsonton,Ads,Not Returned,Not Returned,0,0
O101476,P3758,Free,Beauty,BrandD,387.77,3,2025-03-13,C8364,South,Port Sarah,Email,Not Returned,Not Returned,0,0
O101477,P9517,More,Beauty,BrandD,491.03,1,2025-01-29,C1708,East,Jonesfurt,Social Media,Not Returned,Not Returned,0,0
O101478,P9726,Station,Home,BrandB,48.05,3,2024-12-05,C9092,West,New Peggyburgh,Email,Not Returned,Not Returned,0,0
O101479,P8851,Respond,Home,BrandB,336.85,1,2025-02-24,C2337,West,Durantown,Social Media,Not Returned,Not Returned,0,0
O101480,P8588,Pattern,Beauty,BrandA,282.71,1,2024-12-12,C9800,South,Montgomeryland,Influencer,Not Returned,Not Returned,0,0
O101481,P2797,Himself,Home,BrandC,315.46,1,2025-03-19,C4811,East,Rebeccaport,Social Media,Not Returned,Not Returned,0,0
O101482,P5012,Similar,Apparel,BrandC,40.37,3,2025-04-06,C2625,South,West Danielfort,Influencer,Not Returned,Not Returned,0,0
O101483,P5152,Stuff,Electronics,BrandB,379.8,2,2024-12-25,C1025,North,East Aprilburgh,Social Media,Late delivery,Approved,1,9
O101484,P2681,Road,Home,BrandA,486.69,2,2025-02-27,C7237,South,Fosterview,Ads,Not Returned,Not Returned,0,0
O101485,P3989,Suddenly,Electronics,BrandD,175.76,1,2024-12-05,C8938,South,North Donald,Ads,Not Returned,Not Returned,0,0
O101486,P3928,Argue,Home,BrandA,256.58,3,2025-03-06,C4943,South,West Jessica,Email,Not Returned,Not Returned,0,0
O101487,P7619,Politics,Home,BrandD,40.43,3,2025-04-14,C3063,East,New Matthewstad,Direct,Wrong item,Denied,1,11
O101488,P9202,Before,Electronics,BrandC,38.76,3,2024-12-22,C3799,West,North Darrell,Email,Not Returned,Not Returned,0,0
O101489,P7531,Guess,Home,BrandA,350.28,3,2025-05-11,C2753,South,Chavezborough,Social Media,Wrong item,Approved,1,15
O101490,P9104,Test,Electronics,BrandD,43.38,3,2025-03-24,C9293,West,Saundersfurt,Direct,Late delivery,Approved,1,6
O101491,P6602,Above,Books,BrandD,186.09,2,2025-05-04,C2943,South,West Jessicachester,Influencer,Not as described,Denied,1,6
O101492,P5886,Away,Home,BrandD,465.16,1,2024-11-29,C3447,West,Lauraburgh,Influencer,Not Returned,Not Returned,0,0
O101493,P1536,Stuff,Home,BrandD,311.15,1,2025-02-07,C5777,North,Turnermouth,Influencer,Defective,Denied,1,8
O101494,P3003,Sister,Books,BrandC,492.62,2,2024-12-07,C5617,East,East Zachary,Email,Not Returned,Not Returned,0,0
O101495,P2004,Water,Apparel,BrandC,425.65,3,2025-04-24,C6637,North,Kimberlyborough,Social Media,Defective,Approved,1,2
O101496,P3788,Before,Electronics,BrandB,343.04,2,2025-04-12,C7595,East,Port Hollyport,Email,Not Returned,Not Returned,0,0
O101497,P4563,Against,Home,BrandD,29.39,2,2025-03-07,C4839,South,West Andrewbury,Influencer,Not Returned,Not Returned,0,0
O101498,P5231,Produce,Home,BrandA,352.95,3,2024-12-09,C1887,North,New Marymouth,Direct,Not Returned,Not Returned,0,0
O101499,P9233,Thing,Apparel,BrandA,88.17,1,2025-04-25,C3450,North,East Lauren,Direct,Not Returned,Not Returned,0,0
